genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.18				20815	21000	-	186		SSU ribosomal protein S20p	FIG00000213	PLF_561_00002225	PGF_02454577	GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.19				21461	22348	+	888		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	FIG00000220	PLF_561_00002085	PGF_02623406	GO:0003919|FMN adenylyltransferase activity;GO:0008531|riboflavin kinase activity	2.7.7.2|FAD synthetase;2.7.1.26|Riboflavin kinase	00740|Riboflavin metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.20				22391	25207	+	2817		Isoleucyl-tRNA synthetase (EC 6.1.1.5)	FIG00000085	PLF_561_00000819	PGF_05171623	GO:0004822|isoleucine-tRNA ligase activity	6.1.1.5|Isoleucine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.21				25207	25701	+	495		Lipoprotein signal peptidase (EC 3.4.23.36)	FIG00000081	PLF_561_00002411	PGF_10049472		3.4.23.36|Signal peptidase II	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.22				25826	26275	+	450		FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)		PLF_561_00002084	PGF_00003749	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.23				26277	27227	+	951		4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	FIG00000381	PLF_561_00002617	PGF_00423732			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.24				27293	28207	+	915		Non-specific ribonucleoside hydrolase RihC	FIG00000527	PLF_561_00000224	PGF_02621603			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.25				28374	29195	+	822		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	FIG00000347	PLF_561_00001587	PGF_01176589	GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.26				29651	30799	+	1149		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	FIG00000130	PLF_561_00001600	PGF_07015581	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.27				30817	34038	+	3222		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	FIG00000111	PLF_561_00171308	PGF_00416410	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.28				34300	34695	+	396		Transcriptional activatory protein CaiF	FIG00006183	PLF_561_00003096	PGF_00057585			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.29				34781	35371	-	591		Carnitine operon protein CaiE	FIG00004045	PLF_561_00002949	PGF_00416660			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.30				35377	36270	-	894		Carnitinyl-CoA dehydratase (EC 4.2.1.149)	FIG00004284	PLF_561_00001116	PGF_05486999		4.2.1.149|Crotonobetainyl-CoA hydratase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.31				36271	37824	-	1554		Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	FIG00002824	PLF_561_00000912	PGF_00419703			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.32				37898	39115	-	1218		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	FIG00004183	PLF_561_00000997	PGF_01797074		2.8.3.21|L-carnitine CoA-transferase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.33				39244	40386	-	1143		Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	FIG01955838	PLF_561_00003134	PGF_00419704	GO:0016937|short-branched-chain-acyl-CoA dehydrogenase activity;GO:0016937|very-long-chain-acyl-CoA dehydrogenase activity;GO:0016937|4-methyloctanoyl-CoA dehydrogenase activity;GO:0016937|naphthyl-2-methyl-succinyl-CoA dehydrogenase activity;GO:0016937|2-methylhexanoyl-CoA dehydrogenase activity;GO:0016937|propionyl-CoA dehydrogenase activity;GO:0016937|thiol-driven fumarate reductase activity;GO:0016937|coenzyme F420-dependent 2,4,6-trinitrophenol reductase activity;GO:0016937|coenzyme F420-dependent 2,4,6-trinitrophenol hydride reductase activity;GO:0016937|coenzyme F420-dependent 2,4-dinitrophenol reductase activity;GO:0016937|medium-chain-acyl-CoA dehydrogenase activity	1.3.99.-|With other acceptors	00071|Fatty acid metabolism;00280|Valine, leucine and isoleucine degradation;00281|Geraniol degradation;00362|Benzoate degradation via hydroxylation;00626|Naphthalene and anthracene degradation;00930|Caprolactam degradation
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.34				40417	41931	-	1515		L-carnitine/gamma-butyrobetaine antiporter		PLF_561_00002574	PGF_00016071			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.35				42403	43173	+	771		Electron transfer flavoprotein, beta subunit ecFixA	FIG01305444	PLF_561_00003137	PGF_00424121			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.36				43188	44129	+	942		Electron transfer flavoprotein, alpha subunit ecFixB		PLF_561_00003212	PGF_00424114			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.37				44180	45466	+	1287		Electron transfer flavoprotein-quinone oxidoreductase ecFixC		PLF_561_00003020	PGF_08158960			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.38				45463	45750	+	288		Ferredoxin-like protein ecFixX	FIG00004829	PLF_561_00003202	PGF_08099643			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.39				45807	47138	+	1332		Putative metabolite transport protein YaaU	FIG01450379	PLF_561_00000399	PGF_00042154			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.40				47246	47776	+	531		Glutathione-regulated potassium-efflux system ancillary protein KefF	FIG00003549	PLF_561_00003112	PGF_00008487			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.41				47769	49631	+	1863		Glutathione-regulated potassium-efflux system protein KefC	FIG00138880	PLF_561_00000416	PGF_03085583			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.42				49712	50302	+	591		Dihydrofolate reductase (EC 1.5.1.3)	FIG00000048	PLF_561_00000330	PGF_09348764	GO:0004146|dihydrofolate reductase activity	1.5.1.3|Dihydrofolate reductase	00670|One carbon pool by folate;00790|Folate biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.43				50380	51222	-	843		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)	FIG00020647	PLF_561_00002273	PGF_07763915	GO:0008803|bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	3.6.1.41|Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	00230|Purine metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.44				51229	51606	-	378		ApaG protein	FIG00001142	PLF_561_00002806	PGF_01708405			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.45				51609	52430	-	822		SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)		PLF_561_00001667	PGF_00049827	GO:0052908|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	2.1.1.182|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.46				52427	53416	-	990		4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	FIG00000520	PLF_561_00001104	PGF_00424447	GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity	1.1.1.262|4-hydroxythreonine-4-phosphate dehydrogenase	00750|Vitamin B6 metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.47				53416	54702	-	1287		Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	FIG00036406	PLF_561_00001472	PGF_07075462	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.48				54755	57109	-	2355		LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	FIG00019192	PLF_561_00001203	PGF_09964285			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.49				57364	58179	+	816		DnaJ-like protein DjlA	FIG00002904	PLF_561_00001617	PGF_00423709	GO:0031072|heat shock protein binding		
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.50				58474	59124	+	651		Uncharacterized protein YabP	FIG00638466					
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	pseudogene	fig|83333.84.pg.1				58474	59279	+	806								
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.51				59121	59279	+	159		hypothetical protein		PLF_561_00099036	PGF_08225224			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.52				59687	60346	-	660		LSU rRNA pseudouridine(746) synthase (EC 5.4.99.29) @ tRNA pseudouridine(32) synthase (EC 5.4.99.28)		PLF_561_00001030	PGF_00048824		5.4.99.29|23S rRNA pseudouridine(746) synthase;5.4.99.28|tRNA pseudouridine(32) synthase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.53				60358	63117	-	2760		RNA polymerase associated protein RapA	FIG00001475	PLF_561_00000502	PGF_05075484			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.54				63429	65780	-	2352		DNA polymerase II (EC 2.7.7.7)	FIG00972127	PLF_561_00000561	PGF_00421477	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.55				65855	66550	-	696		L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	FIG00000986	PLF_561_00000256	PGF_05225955	GO:0008742|L-ribulose-phosphate 4-epimerase activity	5.1.3.4|L-ribulose-5-phosphate 4-epimerase	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.56				66835	68337	-	1503		L-arabinose isomerase (EC 5.3.1.4)	FIG00002117	PLF_561_00000305	PGF_00016028	GO:0008733|L-arabinose isomerase activity	5.3.1.4|L-arabinose isomerase	00040|Pentose and glucuronate interconversions
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.57				68348	70048	-	1701		Ribulokinase (EC 2.7.1.16)	FIG00002300	PLF_561_00001155	PGF_04205755	GO:0008741|ribulokinase activity	2.7.1.16|Ribulokinase	00040|Pentose and glucuronate interconversions
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.58				70378	71265	+	888		Arabinose operon regulatory protein AraC	FIG00002890	PLF_561_00001335	PGF_00063310			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.59				71351	72115	+	765		DedA family inner membrane protein YabI	FIG00004330	PLF_561_00003126	PGF_00422675			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.60				72229	72927	-	699		Thiamin ABC transporter, ATPase component	FIG00003239	PLF_561_00002892	PGF_00056496			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.61				72911	74521	-	1611		Thiamin ABC transporter, transmembrane component	FIG00007816	PLF_561_00001387	PGF_07540743	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.62				74497	75480	-	984		Thiamin ABC transporter, substrate-binding component	FIG00012403	PLF_561_00001303	PGF_03801045	GO:0005215|transporter activity;GO:0006810|transport		
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.63				75644	77299	-	1656		SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA	FIG00003203	PLF_561_00000762	PGF_00051530			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.64				77388	77519	+	132		Sugar-phosphate stress protein SgrT (embedded in SgrS)	FIG00638705	PLF_561_00003577	PGF_00054917			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.65				77621	78799	+	1179		Sugar efflux transporter A	FIG00453115	PLF_561_00004416	PGF_00045150			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.66				78848	79453	-	606		3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	FIG00000282	PLF_561_00001324	PGF_06660812	GO:0003861|3-isopropylmalate dehydratase activity	4.2.1.33|3-isopropylmalate dehydratase	00290|Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.67				79464	80864	-	1401		3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	FIG00000280	PLF_561_00003124	PGF_00419420	GO:0003861|3-isopropylmalate dehydratase activity	4.2.1.33|3-isopropylmalate dehydratase	00290|Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.68				80867	81958	-	1092		3-isopropylmalate dehydrogenase (EC 1.1.1.85)	FIG00000341	PLF_561_00029518	PGF_07191648	GO:0003862|3-isopropylmalate dehydrogenase activity	1.1.1.85|3-isopropylmalate dehydrogenase	00290|Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.69				81958	83529	-	1572		2-isopropylmalate synthase (EC 2.3.3.13)	FIG00000157	PLF_561_00001241	PGF_04294677	GO:0003852|2-isopropylmalate synthase activity	2.3.3.13|2-isopropylmalate synthase	00290|Valine, leucine and isoleucine biosynthesis;00620|Pyruvate metabolism
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.70				84169	84291	+	123		hypothetical protein	FIG00638284	PLF_561_00003743	PGF_00251872			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.71				84368	85312	+	945		LysR family transcriptional activator LeuO	FIG00003339	PLF_561_00001012	PGF_00017790			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.72				85654	87354	+	1701		Acetolactate synthase large subunit (EC 2.2.1.6)	FIG00136692	PLF_561_00000540	PGF_00025090	GO:0003984|acetolactate synthase activity	2.2.1.6|Acetolactate synthase	00290|Valine, leucine and isoleucine biosynthesis;00650|Butanoate metabolism;00660|C5-Branched dibasic acid metabolism;00770|Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.73				87327	87848	+	522		Acetolactate synthase small subunit (EC 2.2.1.6)	FIG00000433	PLF_561_00002381	PGF_00025215	GO:0003984|acetolactate synthase activity	2.2.1.6|Acetolactate synthase	00290|Valine, leucine and isoleucine biosynthesis;00650|Butanoate metabolism;00660|C5-Branched dibasic acid metabolism;00770|Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.74				88028	89032	+	1005		Fructose repressor FruR, LacI family	FIG00133743	PLF_561_00001623	PGF_00006376			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.75				89194	89310	-	117		hypothetical protein	FIG00638284	PLF_561_00004727	PGF_00821429			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.76				89634	90092	+	459		Transcriptional regulator MraZ	FIG00000547	PLF_561_00001254	PGF_01420802			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.77				90094	91035	+	942		16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)	FIG00000172	PLF_561_00001585	PGF_02390924		2.1.1.199|16S rRNA (cytosine(1402)-N(4))-methyltransferase	
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.78				91032	91397	+	366		Cell division protein FtsL		PLF_561_00002552	PGF_01170625			
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.79				91413	93179	+	1767		Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	FIG00046929	PLF_561_00001059	PGF_10302926	GO:0008955|peptidoglycan glycosyltransferase activity	2.4.1.129|Peptidoglycan glycosyltransferase	00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.80				93166	94653	+	1488		UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	FIG00000243	PLF_561_00001313	PGF_07096769	GO:0008765|UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity	6.3.2.13|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	00300|Lysine biosynthesis;00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.81				94650	96008	+	1359		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	FIG00024401	PLF_561_00000869	PGF_04521913	GO:0047480|UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	6.3.2.10|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00300|Lysine biosynthesis;00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.82				96002	97084	+	1083		Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	FIG00000221	PLF_561_00001145	PGF_00033359	GO:0008963|phospho-N-acetylmuramoyl-pentapeptide-transferase activity;GO:0008963|UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity	2.7.8.13|Phospho-N-acetylmuramoyl-pentapeptide-transferase	00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.83				97087	98403	+	1317		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	FIG00085033	PLF_561_00001312	PGF_06162930	GO:0008764|UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	6.3.2.9|UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00471|D-Glutamine and D-glutamate metabolism;00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.84				98403	99647	+	1245		Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)	FIG00000025	PLF_561_00001117	PGF_10125426	GO:0008955|peptidoglycan glycosyltransferase activity	2.4.1.129|Peptidoglycan glycosyltransferase	00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.85				99668	100711	+	1044		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	FIG00047056	PLF_561_00001230	PGF_03295331	GO:0050511|undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity;GO:0050511|UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	2.4.1.227|Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.86				100765	102240	+	1476		UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)	FIG00135554	PLF_561_00001094	PGF_00063999	GO:0008763|UDP-N-acetylmuramate-L-alanine ligase activity	6.3.2.8|UDP-N-acetylmuramate--L-alanine ligase	00471|D-Glutamine and D-glutamate metabolism;00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.87				102233	103153	+	921		D-alanine--D-alanine ligase (EC 6.3.2.4)		PLF_561_00001413	PGF_10518532	GO:0008716|D-alanine-D-alanine ligase activity	6.3.2.4|D-alanine--D-alanine ligase	00473|D-Alanine metabolism;00550|Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	CP009789	PATRIC	CDS	fig|83333.84.peg.88				103155	103985	+	831		Cell division protein FtsQ	FIG00021517	PLF_561_00001709	PGF_10535492			
