genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.83				UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	Drug Target	DrugBank	BLAT	P14900	Escherichia coli (strain K12)	Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine;Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate;Lysine Nz-Carboxylic Acid;N-[(6-BUTOXYNAPHTHALEN-2-YL)SULFONYL]-L-GLUTAMIC ACID;N-[(6-BUTOXYNAPHTHALEN-2-YL)SULFONYL]-D-GLUTAMIC ACID;N-{[6-(PENTYLOXY)NAPHTHALEN-2-YL]SULFONYL}-D-GLUTAMIC ACID;N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID;N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID	Drug target		100	100	99	1e-253
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.84				Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)	Transporter	TCDB	BLAT	P0ABG4	Escherichia coli	the bacterial murein precursor exporter (mpe) family.	2.A.103.1.1	15919996;1630901;16738553;2197603;2509435;7961485;9006034;9218774;9278503	100	100	100	1e-236
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.85				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	Drug Target	DrugBank	BLAT	P17443	Escherichia coli (strain K12)	Uridine-Diphosphate-N-Acetylgalactosamine	Drug target		100	97	100	1e-200
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.85				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	Drug Target	TTD	BLAT	TTDR00030					100	97	100	1e-200
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.87				D-alanine--D-alanine ligase (EC 6.3.2.4)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	24303782\;24033232				
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.93				Protein translocase subunit SecA	Transporter	TCDB	BLAT	P10408	Escherichia coli	the general secretory pathway (sec) family.	3.A.5.1.1	10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.94				Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	Drug Target	DrugBank	BLAT	P08337	Escherichia coli (strain K12)	8-Oxo-2'-Deoxy-Guanosine-5'-Monophosphate	Drug target		100	100	100	2e-72
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.97				Dephospho-CoA kinase (EC 2.7.1.24)	Drug Target	DrugBank	BLAT	P0A6I9	Escherichia coli (strain K12)	Bis(Adenosine)-5'-Triphosphate	Drug target		100	100	100	1e-112
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.98				GMP reductase (EC 1.7.1.7)	Human Homolog	Human	BLASTP	NP_001002000.1	Homo sapiens				99	98	68	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.101				Type IV pilin PilA	Virulence Factor	PATRIC_VF	BLAT	Z0118	Escherichia coli O157:H7 str. EDL933		Invasion;Adhesion;Biofilm;Cell motility	18952791	100	100	99	2e-79
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.101				Type IV pilin PilA	Virulence Factor	Victors	BLAT	254791243	Escherichia coli O157:H7 str. TW14359			18952791	100	100	99	2e-79
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.102				Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	Drug Target	DrugBank	BLAT	P30012	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Quinolinic Acid	Drug target		99	99	86	1e-145
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.104				AmpE protein	Transporter	TCDB	BLAT	P0AE14	Escherichia coli (strain K12)	the ampe/cobd (ampe/cobd) family.	9.B.125.1.1	15919996;16738553;2607970;2691840;9278503	100	100	100	1e-165
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.105				Aromatic amino acid transport protein AroP	Transporter	TCDB	BLAT	P15993	Escherichia coli	the amino acid-polyamine-organocation (apc) family.	2.A.3.1.3	15919996;16738553;2408019;8202364;9150230;9278503	100	99	100	1e-265
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	Drug Target	DrugBank	BLAT	P0AFG8	Escherichia coli (strain K12)	Thiamin Diphosphate	Drug target		100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	Drug Target	TTD	BLAT	TTDS00530					100	50	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.111				Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	Drug Target	DrugBank	BLAT	P36683	Escherichia coli (strain K12)	Aconitate Ion	Drug target		100	96	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.115				Predicted chaperone lipoprotein YacC, potentially involved in protein secretion	Transporter	TCDB	BLAT	P0AA95	Escherichia coli (strain K12)	the secretin auxiliary lipoprotein (sal) family.	8.A.2.1.3	16738553;2666401;8202364;9278503	100	100	100	2e-60
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.116				Blue copper oxidase CueO precursor	Transporter	TCDB	BLAT	P36649	Escherichia coli (strain K12)	the copper resistance putative porin (copb) family.	1.B.76.1.8		100	100	100	1e-313
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.119				Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	Drug Target	DrugBank	BLAT	P0A9M2	Escherichia coli (strain K12)	Inosinic Acid	Drug target		100	100	100	3e-96
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.121				Uncharacterized efflux ABC transporter, ATP-binding protein YadG	Transporter	TCDB	BLAT	P36879	Escherichia coli (strain K12)	the atp-binding cassette (abc) superfamily.	3.A.1.105.17		100	100	100	1e-173
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.122				Uncharacterized efflux ABC transporter, permease protein YadH	Transporter	TCDB	BLAT	P0AFN6	Escherichia coli (strain K12)	the atp-binding cassette (abc) superfamily.	3.A.1.105.17		100	100	100	1e-146
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.125				Aspartate 1-decarboxylase (EC 4.1.1.11)	Drug Target	DrugBank	BLAT	P0A793	Shigella flexneri	Malonic acid;S-Oxy Cysteine	Drug target		100	100	100	2e-67
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.129				3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)	Drug Target	DrugBank	BLAT	P31057	Escherichia coli (strain K12)	2-Dehydropantoate	Drug target		100	100	100	1e-149
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.134				Outer membrane usher protein HtrE	Transporter	TCDB	BLAT	P33129	Escherichia coli (strain K12)	the outer membrane fimbrial usher porin (fup) family.	1.B.11.3.3	16738553;8102362;8202364;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.137				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	Drug Target	DrugBank	BLAT	P26281	Escherichia coli (strain K12)	"""6-Hydroxymethyl-7,8-Dihydropterin;Alpha,Beta-Methyleneadenosine-5'-Triphosphate;6-Hydroxymethylpterin;[Pterin-6-Yl Methanyl]-Phosphonophosphate;6-(Adenosine Tetraphosphate-Methyl)-7,8-Dihydropterin;7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin"""	Drug target		100	100	100	2e-88
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.137				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	Drug Target	TTD	BLAT	TTDR00748					100	100	100	2e-88
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.140				RNA polymerase-binding transcription factor DksA	Virulence Factor	PATRIC_VF	BLAT	S0140	Shigella flexneri 2a str. 2457T		Cell-to-cell spread;Stress;Stress;Regulation of gene expression	11500451;17020583	100	100	100	1e-82
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.140				RNA polymerase-binding transcription factor DksA	Virulence Factor	Victors	BLAT	110804200	"Shigella flexneri 5 str. 8401 "			11500451	100	100	100	1e-82
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	Drug Target	DrugBank	BLAT	P02919	Escherichia coli (strain K12)	Cefmetazole;Ertapenem;Cefpiramide;Ceftazidime;Cefazolin;Cefonicid;Cefoperazone;Cefoxitin;Ceftizoxime;Cefacetrile;Ceftibuten;Imipenem;Latamoxef;Doripenem	Drug target		100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	Drug Target	TTD	BLAT	TTDR00666					100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.146				Ferric hydroxamate outer membrane receptor FhuA	Drug Target	DrugBank	BLAT	P06971	Escherichia coli (strain K12)	"""2-Tridecanoyloxy-Pentadecanoic Acid;Beta-D-Glucose;N-Octyl-2-Hydroxyethyl Sulfoxide;Decylamine-N,N-Dimethyl-N-Oxide;Phenylferricrocin-Iron;3-Deoxy-D-Glucosamine;Delta-2-Albomycin A1;3-Hydroxy-Myristic Acid;Glucosamine 4-Phosphate;2-Amino-Vinyl-Phosphate;Lauric Acid;Glucosamine 1-Phosphate;3-Deoxy-D-Manno-Oct-2-Ulosonic Acid;Ferricrocin-Iron;3-Oxo-Pentadecanoic Acid;Diphosphate;Rifamycin Cgp 4832;L-Glycero-D-Manno-Heptopyranose;MYRISTIC ACID"""	Drug target		91	19	100	1e-75
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.146				Ferric hydroxamate outer membrane receptor FhuA	Transporter	TCDB	BLAT	P06971	Escherichia coli	the outer membrane receptor (omr) family.	1.B.14.1.2	10850805;16738553;2823072;3079747;7515827;8202364;8617231;9278503;9856937;9865695	91	19	100	1e-75
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.149				Ferric hydroxamate outer membrane receptor FhuA	Drug Target	DrugBank	BLAT	P06971	Escherichia coli (strain K12)	"""2-Tridecanoyloxy-Pentadecanoic Acid;Beta-D-Glucose;N-Octyl-2-Hydroxyethyl Sulfoxide;Decylamine-N,N-Dimethyl-N-Oxide;Phenylferricrocin-Iron;3-Deoxy-D-Glucosamine;Delta-2-Albomycin A1;3-Hydroxy-Myristic Acid;Glucosamine 4-Phosphate;2-Amino-Vinyl-Phosphate;Lauric Acid;Glucosamine 1-Phosphate;3-Deoxy-D-Manno-Oct-2-Ulosonic Acid;Ferricrocin-Iron;3-Oxo-Pentadecanoic Acid;Diphosphate;Rifamycin Cgp 4832;L-Glycero-D-Manno-Heptopyranose;MYRISTIC ACID"""	Drug target		100	78	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.149				Ferric hydroxamate outer membrane receptor FhuA	Transporter	TCDB	BLAT	P06971	Escherichia coli	the outer membrane receptor (omr) family.	1.B.14.1.2	10850805;16738553;2823072;3079747;7515827;8202364;8617231;9278503;9856937;9865695	100	78	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.150				Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), ATP-binding protein FhuC	Transporter	TCDB	BLAT	P07821	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.3	10742172;11805094;1551849;15919996;16738553;17218314;2823072;3020380;3301821;7651325;8202364;9278503	100	100	100	1e-151
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.151				Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), periplasmic substrate binding protein FhuD	Drug Target	DrugBank	BLAT	P07822	Escherichia coli (strain K12)	Coprogen;Delta-2-Albomycin A1;Gallichrome	Drug target		100	100	100	1e-172
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.151				Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), periplasmic substrate binding protein FhuD	Transporter	TCDB	BLAT	P07822	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.3	10742172;11805094;1551849;15919996;16738553;17218314;2823072;3020380;3301821;7651325;8202364;9278503	100	100	100	1e-172
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.152				Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), permease component FhuB	Transporter	TCDB	BLAT	P06972	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.3	10742172;11805094;1551849;15919996;16738553;17218314;2823072;3020380;3301821;7651325;8202364;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.153				Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	Drug Target	TTD	BLAT	TTDR00166					100	100	100	1e-251
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.154				Voltage-gated H(+)/2Cl(-) exchange transporter ClcA	Transporter	TCDB	BLAT	P37019	Escherichia coli	the chloride carrier/channel (clc) family.	2.A.49.5.1	10539975;10648805;11196649;11796999;12384697;12649487;14985752;16341087;16738553;16905147;16949616;18678918;19139174;8202364;9278503	100	100	100	1e-271
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.156				UPF0126 inner membrane protein YadS	Transporter	TCDB	BLAT	I7MT28	Yersinia pestis PY-02	the homotrimeric cation channel (tric) family.	1.A.62.2.2		96	98	88	8e-98
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.157				Vitamin B12 ABC transporter, substrate-binding protein BtuF	Transporter	TCDB	BLAT	Q8ZRP7	Q8ZRP7		3.A.1.13.1	10464235;11677609;11790740;12004122;15919996;16738553;2671656;3528129;9097039;9278503	99	99	81	1e-122
