genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.27				Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00071	Fatty acid metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00280	Valine, leucine and isoleucine degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00281	Geraniol degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00362	Benzoate degradation via hydroxylation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00626	Naphthalene and anthracene degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.33				Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	1.3.99.-	With other acceptors	00930	Caprolactam degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.42				Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00670	One carbon pool by folate
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.42				Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00790	Folate biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.43				Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)	3.6.1.41	Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.46				4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase	00750	Vitamin B6 metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.54				DNA polymerase II (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.54				DNA polymerase II (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.55				L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	5.1.3.4	L-ribulose-5-phosphate 4-epimerase	00040	Pentose and glucuronate interconversions
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.55				L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	5.1.3.4	L-ribulose-5-phosphate 4-epimerase	00053	Ascorbate and aldarate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.56				L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	00040	Pentose and glucuronate interconversions
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.57				Ribulokinase (EC 2.7.1.16)	2.7.1.16	Ribulokinase	00040	Pentose and glucuronate interconversions
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.66				3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.67				3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.68				3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.69				2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.69				2-isopropylmalate synthase (EC 2.3.3.13)	2.3.3.13	2-isopropylmalate synthase	00620	Pyruvate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.72				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.72				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.72				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.72				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.73				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.73				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.73				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.73				Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.79				Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.80				UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	00300	Lysine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.80				UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.81				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00300	Lysine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.81				UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.82				Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.83				UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00471	D-Glutamine and D-glutamate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.83				UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.84				Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.85				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.86				UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	00471	D-Glutamine and D-glutamate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.86				UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)	6.3.2.8	UDP-N-acetylmuramate--L-alanine ligase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.87				D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00473	D-Alanine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.87				D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.91				UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase	00540	Lipopolysaccharide biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.94				Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.94				Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	3.6.1.-	In phosphorous-containing anhydrides	00790	Folate biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.97				Dephospho-CoA kinase (EC 2.7.1.24)	2.7.1.24	Dephospho-CoA kinase	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.98				GMP reductase (EC 1.7.1.7)	1.7.1.7	GMP reductase	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.102				Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating)	00760	Nicotinate and nicotinamide metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00010	Glycolysis / Gluconeogenesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00020	Citrate cycle (TCA cycle)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00620	Pyruvate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.107				Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00650	Butanoate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.108				Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.108				Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00020	Citrate cycle (TCA cycle)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.108				Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00620	Pyruvate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.109				Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.109				Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.109				Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.109				Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.109				Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.111				Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00020	Citrate cycle (TCA cycle)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.111				Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00630	Glyoxylate and dicarboxylate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.111				Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.111				Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.99	2-methylisocitrate dehydratase	00640	Propanoate metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.113				S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A	4.1.1.50	Adenosylmethionine decarboxylase	00270	Cysteine and methionine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.113				S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A	4.1.1.50	Adenosylmethionine decarboxylase	00330	Arginine and proline metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.114				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00270	Cysteine and methionine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.114				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00330	Arginine and proline metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.114				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00410	beta-Alanine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.114				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00480	Glutathione metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.118				Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)	1.1.5.2	Quinoprotein glucose dehydrogenase (PQQ, quinone)	00030	Pentose phosphate pathway
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.119				Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.119				Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00983	Drug metabolism - other enzymes
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.120				Carbonic anhydrase, beta class (EC 4.2.1.1)	4.2.1.1	Carbonate dehydratase	00910	Nitrogen metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.125				Aspartate 1-decarboxylase (EC 4.1.1.11)	4.1.1.11	Aspartate 1-decarboxylase	00410	beta-Alanine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.125				Aspartate 1-decarboxylase (EC 4.1.1.11)	4.1.1.11	Aspartate 1-decarboxylase	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.128				Pantoate--beta-alanine ligase (EC 6.3.2.1)	6.3.2.1	Pantoate--beta-alanine ligase (AMP-forming)	00410	beta-Alanine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.128				Pantoate--beta-alanine ligase (EC 6.3.2.1)	6.3.2.1	Pantoate--beta-alanine ligase (AMP-forming)	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.129				3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	00770	Pantothenate and CoA biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.137				2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	00790	Folate biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases)	00310	Lysine degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases)	00550	Peptidoglycan biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.144				Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases)	00780	Biotin metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.153				Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	00860	Porphyrin and chlorophyll metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.158				5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.158				5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.159				Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1	3.1.5.1	dGTPase	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.165				2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	00300	Lysine biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.171				Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.173				1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	00900	Terpenoid backbone biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.174				Undecaprenyl diphosphate synthase (EC 2.5.1.31)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.176				Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	00564	Glycerophospholipid metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.176				Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	04070	Phosphatidylinositol signaling system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.180				UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)	2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	00540	Lipopolysaccharide biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.181				3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00061	Fatty acid biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.181				3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00780	Biotin metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.182				Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	00540	Lipopolysaccharide biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.183				Lipid-A-disaccharide synthase (EC 2.4.1.182)	2.4.1.182	Lipid-A-disaccharide synthase	00540	Lipopolysaccharide biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.185				DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.185				DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.186				Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
