genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.24	C2566_00120			Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AAH0	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-147
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.25	C2566_00125		pstA	Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P07654	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	99	1e-163
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.26	C2566_00130		pstC	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AGH8	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-179
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.26	C2566_00130		pstC	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Virulence Factor	Victors	BLAT	123444367	Yersinia enterocolitica subsp. enterocolitica 8081			10216859	94	95	90	1e-155
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.27	C2566_00135			Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Drug Target	DrugBank	BLAT	P0AG82	Escherichia coli (strain K12)	N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide;Dihydrogenphosphate Ion	Drug target		100	100	100	1e-201
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.27	C2566_00135			Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AG82	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-201
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.28	C2566_00140			Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	DrugBank	BLAT	P17169	Escherichia coli (strain K12)	alpha-D-glucose 6-phosphate;2-Deoxy-2-Amino Glucitol-6-Phosphate;Glutamine Hydroxamate;Glucosamine 6-Phosphate;Glucose-6-Phosphate;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.28	C2566_00140			Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	TTD	BLAT	TTDR00753					100	100	100	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.29	C2566_00145		glmU	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	Drug Target	DrugBank	BLAT	P0ACC7	Escherichia coli (strain K12)	Coenzyme A;Uridine-Diphosphate-N-Acetylglucosamine;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	1e-265
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.30	C2566_00150		atpC	ATP synthase epsilon chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0A6E6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-72
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.31	C2566_00155			ATP synthase beta chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001677.2	Homo sapiens				99	87	71	0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.31	C2566_00155			ATP synthase beta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-263
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.32	C2566_00160			ATP synthase gamma chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-160
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.33	C2566_00165			ATP synthase alpha chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001001937.1	Homo sapiens				98	90	56	0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.33	C2566_00165			ATP synthase alpha chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-292
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.33	C2566_00165			ATP synthase alpha chain (EC 3.6.3.14)	Virulence Factor	Victors	BLAT	16767151	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			19649318	100	100	98	1e-289
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.34	C2566_00170			ATP synthase delta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	6e-92
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.35	C2566_00175			ATP synthase F0 sector subunit b (EC 3.6.3.14)	Drug Target	DrugBank	BLAT	P0ABA0	Escherichia coli (strain K12)	4-Amido-4-Carbamoyl-Butyric Acid	Drug target		100	100	100	2e-78
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.35	C2566_00175			ATP synthase F0 sector subunit b (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-78
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.36	C2566_00180			ATP synthase F0 sector subunit c (EC 3.6.3.14)	Transporter	TCDB	BLAT	P68699	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-36
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.37	C2566_00185			ATP synthase F0 sector subunit a (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0AB98	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-154
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.38	C2566_00190			ATP synthase protein I	Transporter	TCDB	BLAT	S0WRQ6	Escherichia coli KTE31	the mg(2+)/ca(2+) uniporter (mcu) family.	1.A.77.3.11		100	100	97	2e-62
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.39	C2566_00195		gidB	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	Antibiotic Resistance	PATRIC	K-mer Search				gene conferring resistance via absence	17238915				
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.46	C2566_00230		trkD	Kup system potassium uptake protein	Transporter	TCDB	BLAT	P63183	Escherichia coli	the k(+) uptake permease (kup) family.	2.A.72.1.1	10214935;11682179;15919996;16397293;16738553;2649491;7686882;8226635;8265357;9278503	100	100	100	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.51	C2566_00255			Ribose ABC transporter, ATP-binding protein RbsA (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P04983	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	99	1e-285
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.52	C2566_00260		rbsC	Ribose ABC transporter, permease protein RbsC (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P0AGI1	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	100	1e-175
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.53	C2566_00265			Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Drug Target	DrugBank	BLAT	P02925	Escherichia coli (strain K12)	beta-D-Ribopyranose	Drug target		100	100	99	1e-161
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.53	C2566_00265			Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P02925	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	99	1e-161
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.54	C2566_00270			Ribokinase (EC 2.7.1.15)	Drug Target	DrugBank	BLAT	P0A9J6	Escherichia coli (strain K12)	"""Ribose;Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate;Tetrafluoroaluminate Ion"""	Drug target		98	100	99	1e-170
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.56	C2566_00280			Probable transport protein HsrA	Transporter	TCDB	BLAT	P31474	Escherichia coli (strain K12)	the major facilitator superfamily (mfs).	2.A.1.3.51	10754234;15919996;16738553;7686882;9278503	100	100	100	1e-269
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.63	C2566_00340			Acetolactate synthase large subunit (EC 2.2.1.6)	Virulence Factor	Victors	BLAT	15804359	Escherichia coli O157:H7 str. EDL933			15528651	100	100	99	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.65	C2566_00350			Branched-chain amino acid aminotransferase (EC 2.6.1.42)	Drug Target	DrugBank	BLAT	P0AB80	Escherichia coli (strain K12)	Pyridoxyl-Glutamic Acid-5'-Monophosphate;Glutaric Acid;4-Methyl Valeric Acid;2-Methylleucine	Drug target		100	100	99	1e-181
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.66	C2566_00355			Dihydroxy-acid dehydratase (EC 4.2.1.9)	Virulence Factor	Victors	BLAT	147675499	Vibrio cholerae O395			11952899	92	92	84	1e-286
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.67	C2566_00360			Threonine dehydratase biosynthetic (EC 4.3.1.19)	Drug Target	TTD	BLAT	TTDR00137					99	100	99	1e-300
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.69	C2566_00370			Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	Drug Target	TTD	BLAT	TTDR00570					100	100	100	1e-287
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.70	C2566_00375			Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)	Virulence Factor	PATRIC_VF	BLAT	SL1344_3870	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	98	98	94	3e-44
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.70	C2566_00375			Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)	Virulence Factor	Victors	BLAT	16767186	"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 "			16518469	98	98	94	3e-44
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.75	C2566_00400		trxA	Thioredoxin	Virulence Factor	PATRIC_VF	BLAT	SL1344_3875	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Modulate host immune response	19884329	100	100	100	8e-58
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.75	C2566_00400		trxA	Thioredoxin	Virulence Factor	Victors	BLAT	16767191	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			19884329	100	100	100	8e-58
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.77	C2566_00410		rho	Transcription termination factor Rho	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	8466900				
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.79	C2566_00420			Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	Transporter	TCDB	BLAT	P0AC78	Escherichia coli (strain K12)	the putative undecaprenyl-phosphate n-acetylglucosaminyl transferase (murg) family.	9.B.146.1.7		100	100	100	1e-213
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.79	C2566_00420			Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	Virulence Factor	PATRIC_VF	BLAT	S3902	Shigella flexneri 2a str. 2457T		Cell motility;Cell-to-cell spread	7528731	100	100	100	1e-213
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.79	C2566_00420			Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	Virulence Factor	Victors	BLAT	24115078	"Shigella flexneri 2a str. 301 "			7528731	100	100	100	1e-213
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.81	C2566_00430			UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	Drug Target	DrugBank	BLAT	P27828	Escherichia coli (strain K12)	Uridine-Diphosphate-N-Acetylgalactosamine;Uridine-5'-Diphosphate	Drug target		100	100	99	1e-219
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.84	C2566_00445			Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Drug Target	DrugBank	BLAT	P61888	Shigella flexneri	Thymidine-5'-Triphosphate	Drug target		100	100	100	1e-169
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.86	C2566_00455			dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)	Virulence Factor	PATRIC_VF	BLAT	c4711	Escherichia coli CFT073		Virulence	12180926	100	100	99	1e-218
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.86	C2566_00455			dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)	Virulence Factor	Victors	BLAT	26250530	Escherichia coli CFT073			12180926	100	100	99	1e-218
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.87	C2566_00460			Lipid III flippase	Transporter	TCDB	BLAT	P0AAA7	Escherichia coli	the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.	2.A.66.2.3	1379743;15919996;16738553;9278503	100	100	99	1e-234
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.89	C2566_00470			Putative ECA polymerase WzyE	Transporter	TCDB	BLAT	B6I4D1	Escherichia coli (strain SE11)	"""the o-antigen polymerase, wzye (wzye) family."""	9.B.128.1.1	18931093	100	100	99	1e-265
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.91	C2566_00480			Probable transport protein YifK	Transporter	TCDB	BLAT	P27837	Escherichia coli (strain K12)	the amino acid-polyamine-organocation (apc) family.	2.A.3.1.15	1379743;15919996;16397293;16738553;9278503	100	100	99	1e-270
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.93	C2566_00510			Arylsulfatase (EC 3.1.6.1)	Virulence Factor	PATRIC_VF	BLAT	c4719	Escherichia coli CFT073		Invasion	10948126	100	100	99	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.93	C2566_00510			Arylsulfatase (EC 3.1.6.1)	Virulence Factor	VFDB	BLAT	VFG001444	Escherichia coli O18:K1:H7 str. RS218		Invasion		83	97	97	1e-272
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.93	C2566_00510			Arylsulfatase (EC 3.1.6.1)	Virulence Factor	Victors	BLAT	170681296	Escherichia coli SMS-3-5			10948126	100	100	100	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.97	C2566_00530		hemC	Porphobilinogen deaminase (EC 2.5.1.61)	Drug Target	DrugBank	BLAT	P06983	Escherichia coli (strain K12)	Dipyrromethane Cofactor	Drug target		97	100	99	1e-175
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.98	C2566_00535		cyaA	Adenylate cyclase (EC 4.6.1.1)	Drug Target	TTD	BLAT	TTDR00979					100	100	99	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.99	C2566_00540		cyaY	Frataxin homolog CyaY, facilitates Fe-S cluster assembly, interacts with IscS	Transporter	TCDB	BLAT	P27838	Escherichia coli	the frataxin (frataxin) family.	9.B.21.2.1	10452520;10908679;1379743;16738553;6393056;8418825;8874804;9278503	100	100	99	5e-59
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.110	C2566_00590			Magnesium and cobalt transport protein CorA	Transporter	TCDB	BLAT	P0ABI4	Escherichia coli	the cora metal ion transporter (mit) family.	1.A.35.1.1	1379743;15919996;16738553;780341;8314774;8346018;9278503	100	100	100	1e-180
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.114	C2566_00610			Uncharacterized protein YigF	Transporter	TCDB	BLAT	S1GB50	Escherichia coli KTE96	the brachyspira holin (b-hol) family.	1.E.55.2.4		100	100	91	2e-64
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.114	C2566_00610			Uncharacterized protein YigF	Virulence Factor	PATRIC_VF	BLAT	SL1344_3907	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	100	84	2e-60
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.114	C2566_00610			Uncharacterized protein YigF	Virulence Factor	Victors	BLAT	16767223	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			17526851	100	100	84	2e-60
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.116	C2566_00620			Uncharacterized inner membrane protein RarD	Transporter	TCDB	BLAT	P27844	Escherichia coli (strain K12)	the drug/metabolite transporter (dmt) superfamily.	2.A.7.7.2	1379743;15919996;16397293;16738553;9278503	100	100	100	1e-169
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	Drug Target	DrugBank	BLAT	P0A921	Escherichia coli (strain K12)	1-Hexadecanosulfonyl-O-L-Serine	Drug target		100	100	99	1e-174
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.119	C2566_00635			ATP-dependent DNA helicase RecQ	Drug Target	DrugBank	BLAT	P15043	Escherichia coli (strain K12)	Phosphothiophosphoric Acid-Adenylate Ester	Drug target		99	99	99	0.0
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.120	C2566_00640			Threonine efflux protein RhtC	Transporter	TCDB	BLAT	P0AG38	Escherichia coli	the resistance to homoserine/threonine (rhtb) family.	2.A.76.1.2	10386596;1379743;15919996;16397293;16738553;3027506;9278503	100	100	99	1e-114
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.121	C2566_00645		rhtB	Homoserine/homoserine lactone efflux protein	Transporter	TCDB	BLAT	P0AG34	Escherichia coli	the resistance to homoserine/threonine (rhtb) family.	2.A.76.1.1	10386596;1379743;16397293;16738553;9278503	100	100	100	1e-112
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.136	C2566_00725			Uridine phosphorylase (EC 2.4.2.3)	Drug Target	DrugBank	BLAT	P12758	Escherichia coli (strain K12)	"""5-Fluorouridine;2'-Deoxyuridine;Meta Vanadate;Ribose-1-Phosphate;Deoxythymidine;1-((2-HYDROXYETHOXY)METHYL)-5-(PHENYLTHIO)PYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE"""	Drug target		99	100	100	1e-141
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.147	C2566_00780		tatA	Twin-arginine translocation protein TatA	Transporter	TCDB	BLAT	P69428	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	100	3e-43
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.148	C2566_00785			Twin-arginine translocation protein TatB	Transporter	TCDB	BLAT	P69425	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	100	3e-91
