genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.34	C2566_00170			ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.34	C2566_00170			ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.35	C2566_00175			ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.35	C2566_00175			ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.35	C2566_00175			ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.36	C2566_00180			ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.36	C2566_00180			ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.36	C2566_00180			ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.37	C2566_00185			ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.37	C2566_00185			ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.37	C2566_00185			ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.43	C2566_00215			Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00250	Alanine, aspartate and glutamate metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.43	C2566_00215			Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00460	Cyanoamino acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.43	C2566_00215			Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00910	Nitrogen metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.54	C2566_00270			Ribokinase (EC 2.7.1.15)	2.7.1.15	Ribokinase	00030	Pentose phosphate pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.63	C2566_00340			Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.63	C2566_00340			Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.63	C2566_00340			Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.63	C2566_00340			Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.64	C2566_00345		ilvM	Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.64	C2566_00345		ilvM	Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.64	C2566_00345		ilvM	Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.64	C2566_00345		ilvM	Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.65	C2566_00350			Branched-chain amino acid aminotransferase (EC 2.6.1.42)	2.6.1.42	Branched-chain-amino-acid transaminase	00280	Valine, leucine and isoleucine degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.65	C2566_00350			Branched-chain amino acid aminotransferase (EC 2.6.1.42)	2.6.1.42	Branched-chain-amino-acid transaminase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.65	C2566_00350			Branched-chain amino acid aminotransferase (EC 2.6.1.42)	2.6.1.42	Branched-chain-amino-acid transaminase	00770	Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.66	C2566_00355			Dihydroxy-acid dehydratase (EC 4.2.1.9)	4.2.1.9	Dihydroxy-acid dehydratase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.66	C2566_00355			Dihydroxy-acid dehydratase (EC 4.2.1.9)	4.2.1.9	Dihydroxy-acid dehydratase	00770	Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.67	C2566_00360			Threonine dehydratase biosynthetic (EC 4.3.1.19)	4.3.1.19	Threonine ammonia-lyase	00260	Glycine, serine and threonine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.67	C2566_00360			Threonine dehydratase biosynthetic (EC 4.3.1.19)	4.3.1.19	Threonine ammonia-lyase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.69	C2566_00370			Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	1.1.1.86	Ketol-acid reductoisomerase	00290	Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.69	C2566_00370			Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	1.1.1.86	Ketol-acid reductoisomerase	00770	Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.73	C2566_00390			Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40) @ Exopolyphosphatase (EC 3.6.1.11)	3.6.1.11	Exopolyphosphatase	00230	Purine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.73	C2566_00390			Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40) @ Exopolyphosphatase (EC 3.6.1.11)	3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate diphosphatase	00230	Purine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.81	C2566_00430			UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	00520	Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.82	C2566_00435		wecC	UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase	00520	Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.83	C2566_00440			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00521	Streptomycin biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.83	C2566_00440			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00523	Polyketide sugar unit biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.83	C2566_00440			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	01055	Biosynthesis of vancomycin group antibiotics
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.84	C2566_00445			Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	2.7.7.24	Glucose-1-phosphate thymidylyltransferase	00521	Streptomycin biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.84	C2566_00445			Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	2.7.7.24	Glucose-1-phosphate thymidylyltransferase	00523	Polyketide sugar unit biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.93	C2566_00510			Arylsulfatase (EC 3.1.6.1)	3.1.6.1	Arylsulfatase	00140	C21-Steroid hormone metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.93	C2566_00510			Arylsulfatase (EC 3.1.6.1)	3.1.6.1	Arylsulfatase	00600	Sphingolipid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.96	C2566_00525		hemD	Uroporphyrinogen-III synthase (EC 4.2.1.75)	4.2.1.75	Uroporphyrinogen-III synthase	00860	Porphyrin and chlorophyll metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.97	C2566_00530		hemC	Porphobilinogen deaminase (EC 2.5.1.61)	2.5.1.61	Hydroxymethylbilane synthase	00860	Porphyrin and chlorophyll metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.98	C2566_00535		cyaA	Adenylate cyclase (EC 4.6.1.1)	4.6.1.1	Adenylate cyclase	00230	Purine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.102	C2566_00550		dapF	Diaminopimelate epimerase (EC 5.1.1.7)	5.1.1.7	Diaminopimelate epimerase	00300	Lysine biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.32	Phospholipase A(1)	00564	Glycerophospholipid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.32	Phospholipase A(1)	00592	alpha-Linolenic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.4	Phospholipase A(2)	00564	Glycerophospholipid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.4	Phospholipase A(2)	00565	Ether lipid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.4	Phospholipase A(2)	00590	Arachidonic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.4	Phospholipase A(2)	00591	Linoleic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.118	C2566_00630			Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	3.1.1.4	Phospholipase A(2)	00592	alpha-Linolenic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.122	C2566_00650			Lysophospholipase L2 (EC 3.1.1.5)	3.1.1.5	Lysophospholipase	00564	Glycerophospholipid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.125	C2566_00670			5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	00270	Cysteine and methionine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.125	C2566_00670			5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	00450	Selenoamino acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.129	C2566_00690			Carbamate kinase (EC 2.7.2.2)	2.7.2.2	Carbamate kinase	00230	Purine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.129	C2566_00690			Carbamate kinase (EC 2.7.2.2)	2.7.2.2	Carbamate kinase	00330	Arginine and proline metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.129	C2566_00690			Carbamate kinase (EC 2.7.2.2)	2.7.2.2	Carbamate kinase	00910	Nitrogen metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.133	C2566_00710			Isochorismatase (EC 3.3.2.1)	3.3.2.1	Isochorismatase	01053	Biosynthesis of siderophore group nonribosomal peptides
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.135	C2566_00720			Putative carboxymethylenebutenolidase (EC 3.1.1.45)	3.1.1.45	Carboxymethylenebutenolidase	00361	gamma-Hexachlorocyclohexane degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.135	C2566_00720			Putative carboxymethylenebutenolidase (EC 3.1.1.45)	3.1.1.45	Carboxymethylenebutenolidase	00364	Fluorobenzoate degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.135	C2566_00720			Putative carboxymethylenebutenolidase (EC 3.1.1.45)	3.1.1.45	Carboxymethylenebutenolidase	00623	2,4-Dichlorobenzoate degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.136	C2566_00725			Uridine phosphorylase (EC 2.4.2.3)	2.4.2.3	Uridine phosphorylase	00240	Pyrimidine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.136	C2566_00725			Uridine phosphorylase (EC 2.4.2.3)	2.4.2.3	Uridine phosphorylase	00983	Drug metabolism - other enzymes
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.140	C2566_00745			2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	00052	Galactose metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.141	C2566_00750			2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)	2.7.1.58	2-dehydro-3-deoxygalactonokinase	00052	Galactose metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.144	C2566_00765		ubiE	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2.1.1.163	Demethylmenaquinone methyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.144	C2566_00765		ubiE	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00053	Ascorbate and aldarate metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00130	Ubiquinone and other terpenoid-quinone biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00230	Purine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00330	Arginine and proline metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00350	Tyrosine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00351	1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (DDT) degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00360	Phenylalanine metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00362	Benzoate degradation via hydroxylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00380	Tryptophan metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00620	Pyruvate metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00621	Biphenyl degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00622	Toluene and xylene degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00624	1- and 2-Methylnaphthalene degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00625	Tetrachloroethene degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00626	Naphthalene and anthracene degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.152	C2566_00805			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)	4.1.1.-	Carboxy-lyases	00940	Phenylpropanoid biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.153	C2566_00810		fre	NAD(P)H-flavin reductase (EC 1.5.1.41) (EC 1.16.1.3)	1.16.1.3	Aquacobalamin reductase	00860	Porphyrin and chlorophyll metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.153	C2566_00810		fre	NAD(P)H-flavin reductase (EC 1.5.1.41) (EC 1.16.1.3)	1.5.1.41	Riboflavin reductase (NAD(P)H)	00740	Riboflavin metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00062	Fatty acid elongation in mitochondria
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00071	Fatty acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00280	Valine, leucine and isoleucine degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00281	Geraniol degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00362	Benzoate degradation via hydroxylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00592	alpha-Linolenic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.154	C2566_00815		fadA	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	2.3.1.16	Acetyl-CoA C-acyltransferase	00642	Ethylbenzene degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.155	C2566_00820		fadB	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00062	Fatty acid elongation in mitochondria
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.155	C2566_00820		fadB	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00071	Fatty acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.155	C2566_00820		fadB	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00120	Primary bile acid biosynthesis
