genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.12	C2566_00060			10923	11489	+	567		Chromate reductase (EC 1.6.5.2)	FIG00553873	PLF_561_00002965	PGF_05514477	GO:0003955|NAD(P)H dehydrogenase (quinone) activity	1.6.5.2|NAD(P)H dehydrogenase (quinone)	00130|Ubiquinone and other terpenoid-quinone biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.13	C2566_00065			11543	12880	-	1338		Adenine permease AdeP	FIG00016110	PLF_561_00001685	PGF_02965160			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.14	C2566_00070			13047	13712	+	666		6-phosphogluconate phosphatase	FIG00112098	PLF_561_00000301	PGF_05028387			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.15	C2566_00075			13779	14252	+	474		Predicted inner membrane protein CbrB	FIG00638031	PLF_561_00003878	PGF_00035950			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.16	C2566_00080			14301	14888	+	588		Colicin E2 tolerance protein CbrC-like protein => CbrC	FIG00638763	PLF_561_00004401	PGF_00418646			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.17	C2566_00085			14950	15672	-	723		Uncharacterized protein YieK	FIG00639152	PLF_561_00003842	PGF_03446745			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.18	C2566_00090			15687	16856	-	1170		Uncharacterized glycosyl hyrdrolase YieL	FIG00475203	PLF_561_00003787	PGF_00424204			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.19	C2566_00095			16883	18499	-	1617		Cryptic outer membrane porin BglH	FIG00001304	PLF_561_00171104	PGF_10430924			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.20	C2566_00100			18585	19979	-	1395		6-phospho-beta-glucosidase (EC 3.2.1.86)	FIG00001882	PLF_561_00003852	PGF_08148954	GO:0008706|6-phospho-beta-glucosidase activity	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.21	C2566_00105			19998	21875	-	1878		PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component	FIG00007563	PLF_561_00045648	PGF_04512237			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.22	C2566_00110			22008	22844	-	837		Beta-glucoside bgl operon antiterminator, BglG family	FIG00001011	PLF_561_00101181	PGF_03514578			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.23	C2566_00115			23130	23855	-	726		Phosphate transport system regulatory protein PhoU	FIG00104848	PLF_561_00001454	PGF_00984073			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.24	C2566_00120			23870	24643	-	774		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	FIG00011114	PLF_561_00001544	PGF_06213055			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.25	C2566_00125			24826	25716	-	891	pstA	Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	FIG00083946	PLF_561_00000827	PGF_01072302			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.26	C2566_00130			25716	26675	-	960	pstC	Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	FIG00018561	PLF_561_00002506	PGF_02405545			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.27	C2566_00135			26761	27801	-	1041		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	FIG00010508	PLF_561_00001651	PGF_07668761			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.28	C2566_00140			28115	29944	-	1830		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	FIG00000038	PLF_561_00000883	PGF_01960322	GO:0004360|glutamine-fructose-6-phosphate transaminase (isomerizing) activity	2.6.1.16|Glutamine--fructose-6-phosphate transaminase (isomerizing)	00250|Alanine, aspartate and glutamate metabolism;00520|Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.29	C2566_00145			30106	31476	-	1371	glmU	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	FIG00000353	PLF_561_00001640	PGF_08454293	GO:0003977|UDP-N-acetylglucosamine diphosphorylase activity;GO:0019134|glucosamine-1-phosphate N-acetyltransferase activity	2.7.7.23|UDP-N-acetylglucosamine diphosphorylase;2.3.1.157|Glucosamine-1-phosphate N-acetyltransferase	00520|Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.30	C2566_00150			31829	32248	-	420	atpC	ATP synthase epsilon chain (EC 3.6.3.14)	FIG00000249	PLF_561_00001947	PGF_07919746		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.31	C2566_00155			32269	33651	-	1383		ATP synthase beta chain (EC 3.6.3.14)	FIG00040241	PLF_561_00001494	PGF_05195027		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.32	C2566_00160			33678	34541	-	864		ATP synthase gamma chain (EC 3.6.3.14)	FIG00023994	PLF_561_00001495	PGF_00015259		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.33	C2566_00165			34592	36133	-	1542		ATP synthase alpha chain (EC 3.6.3.14)	FIG00000082	PLF_561_00001815	PGF_04569524		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.34	C2566_00170			36146	36679	-	534		ATP synthase delta chain (EC 3.6.3.14)	FIG00000262	PLF_561_00002752	PGF_06274006		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.35	C2566_00175			36694	37164	-	471		ATP synthase F0 sector subunit b (EC 3.6.3.14)	FIG00000186	PLF_561_00002466	PGF_10546429		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.36	C2566_00180			37226	37465	-	240		ATP synthase F0 sector subunit c (EC 3.6.3.14)	FIG00017607	PLF_561_00001328	PGF_10444145		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.37	C2566_00185			37512	38327	-	816		ATP synthase F0 sector subunit a (EC 3.6.3.14)	FIG00000138	PLF_561_00001053	PGF_08518355		3.6.3.14|H(+)-transporting two-sector ATPase	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.38	C2566_00190			38336	38716	-	381		ATP synthase protein I	FIG00001431	PLF_561_00002688	PGF_00015313			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.39	C2566_00195			39333	39956	-	624	gidB	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	FIG01089612	PLF_561_00001322	PGF_00008838		2.1.1.170|16S rRNA (guanine(527)-N(7))-methyltransferase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.40	C2566_00200			40020	41909	-	1890	gidA	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	FIG00000576	PLF_561_00000904	PGF_00413300			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.41	C2566_00205			42288	42731	-	444		Flavoprotein MioC	FIG00134232	PLF_561_00001729	PGF_00005948			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.42	C2566_00210			42821	43279	-	459		Transcriptional regulator AsnC	FIG00002303	PLF_561_00001773	PGF_00047274			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.43	C2566_00215			43431	44423	+	993		Aspartate--ammonia ligase (EC 6.3.1.1)	FIG00001406	PLF_561_00002064	PGF_00067160	GO:0004071|aspartate-ammonia ligase activity	6.3.1.1|Aspartate--ammonia ligase	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.44	C2566_00220			44428	45879	-	1452		Protein ViaA	FIG00637881	PLF_561_00002341	PGF_02380854			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.45	C2566_00225			45873	47369	-	1497		ATPase RavA	FIG01220403	PLF_561_00001209	PGF_03376219			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.46	C2566_00230			47592	49460	+	1869	trkD	Kup system potassium uptake protein	FIG00000843	PLF_561_00001131	PGF_04734234			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	repeat_region	fig|37762.5.repeat.1				49813	51263	+	1451		repeat region						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.48	C2566_00240			49844	50695	-	852		Putative transposase InsK for insertion sequence element IS150	FIG01306568	PLF_561_00009870	PGF_07304485			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.49	C2566_00245			50692	51213	-	522		Mobile element protein	FIG01306568	PLF_561_00004457	PGF_00022075			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.50	C2566_00250			51247	51492	+	246		D-ribose pyranase (EC 5.4.99.62)		PLF_561_00002016	PGF_03752215		5.4.99.62|D-ribose pyranase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.51	C2566_00255			51500	53005	+	1506		Ribose ABC transporter, ATP-binding protein RbsA (TC 3.A.1.2.1)	FIG00018457	PLF_561_00000834	PGF_08052063			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.52	C2566_00260			53010	53975	+	966	rbsC	Ribose ABC transporter, permease protein RbsC (TC 3.A.1.2.1)	FIG00012945	PLF_561_00171077	PGF_06547054			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.53	C2566_00265			54000	54890	+	891		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	FIG01304385	PLF_561_00000733	PGF_12669939			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.54	C2566_00270			55001	55945	+	945		Ribokinase (EC 2.7.1.15)	FIG00028476	PLF_561_00001212	PGF_02382389	GO:0004747|ribokinase activity	2.7.1.15|Ribokinase	00030|Pentose phosphate pathway
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.55	C2566_00275			55958	56941	+	984		Ribose operon repressor	FIG00024226	PLF_561_00000497	PGF_10421308			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.56	C2566_00280			56907	58334	-	1428		Probable transport protein HsrA	FIG00613966	PLF_561_00000708	PGF_02893007			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.57	C2566_00285			58357	59049	-	693		Uncharacterized transcriptional regulator YieP, GntR family	FIG00621925	PLF_561_00002043	PGF_05791620			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	repeat_region	fig|37762.5.repeat.2				59164	64664	+	5501		repeat region						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	misc_RNA	fig|37762.5.rna.1	C2566_00290			59528	61083	+	1556		16S ribosomal RNA						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	tRNA	fig|37762.5.rna.2	C2566_00295			61157	61232	+	76		tRNA-Glu						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	misc_RNA	fig|37762.5.rna.3	C2566_00300			61408	64339	+	2932		23S ribosomal RNA						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	rRNA	fig|37762.5.rna.4	C2566_00305			64414	64535	+	122	rrf	5S rRNA ## 5S ribosomal RNA						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	tRNA	fig|37762.5.rna.5	C2566_00310			64587	64663	+	77		tRNA-Asp						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	tRNA	fig|37762.5.rna.6	C2566_00315			64672	64747	+	76		tRNA-Trp						
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.58	C2566_00320			64843	65682	-	840		LysR family transcriptional regulator HdfR	FIG00004804	PLF_561_00001013	PGF_00017805			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.59	C2566_00325			65801	66139	+	339		UPF0438 protein YifE	FIG00732296	PLF_561_00002214	PGF_00037998			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.60	C2566_00330			66164	67684	-	1521		AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination	FIG00000635	PLF_561_00000238	PGF_05877811			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.61				67839	67928	+	90		hypothetical protein	FIG01310470	PLF_561_00057959	PGF_08065019			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.62	C2566_00335			68037	68135	+	99		IlvGMEDA operon leader peptide	FIG00638284	PLF_561_00013330	PGF_08244416			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.63	C2566_00340			68275	69921	+	1647		Acetolactate synthase large subunit (EC 2.2.1.6)	FIG00136692	PLF_561_00000585	PGF_00025090	GO:0003984|acetolactate synthase activity	2.2.1.6|Acetolactate synthase	00290|Valine, leucine and isoleucine biosynthesis;00650|Butanoate metabolism;00660|C5-Branched dibasic acid metabolism;00770|Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.64	C2566_00345			69918	70181	+	264	ilvM	Acetolactate synthase small subunit (EC 2.2.1.6)	FIG00000433	PLF_561_00002268	PGF_00025216	GO:0003984|acetolactate synthase activity	2.2.1.6|Acetolactate synthase	00290|Valine, leucine and isoleucine biosynthesis;00650|Butanoate metabolism;00660|C5-Branched dibasic acid metabolism;00770|Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.65	C2566_00350			70201	71130	+	930		Branched-chain amino acid aminotransferase (EC 2.6.1.42)	FIG00050603	PLF_561_00001409	PGF_08376928	GO:0004084|branched-chain-amino-acid transaminase activity;GO:0004084|L-leucine transaminase activity;GO:0004084|L-valine transaminase activity;GO:0004084|L-isoleucine transaminase activity	2.6.1.42|Branched-chain-amino-acid transaminase	00280|Valine, leucine and isoleucine degradation;00290|Valine, leucine and isoleucine biosynthesis;00770|Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.66	C2566_00355			71195	73045	+	1851		Dihydroxy-acid dehydratase (EC 4.2.1.9)	FIG00138258	PLF_561_00001828	PGF_05070366	GO:0004160|dihydroxy-acid dehydratase activity	4.2.1.9|Dihydroxy-acid dehydratase	00290|Valine, leucine and isoleucine biosynthesis;00770|Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.67	C2566_00360			73045	74592	+	1548		Threonine dehydratase biosynthetic (EC 4.3.1.19)	FIG00001004	PLF_561_00001566	PGF_06757295	GO:0004794|L-threonine ammonia-lyase activity	4.3.1.19|Threonine ammonia-lyase	00260|Glycine, serine and threonine metabolism;00290|Valine, leucine and isoleucine biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.68	C2566_00365			74644	75537	-	894		Transcriptional regulator IlvY, LysR family	FIG00120639	PLF_561_00002571	PGF_00010729			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.69	C2566_00370			75687	77162	+	1476		Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	FIG00000244	PLF_561_00000328	PGF_00015855	GO:0004455|ketol-acid reductoisomerase activity	1.1.1.86|Ketol-acid reductoisomerase	00290|Valine, leucine and isoleucine biosynthesis;00770|Pantothenate and CoA biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.70	C2566_00375			77249	77530	-	282		Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)	FIG00138240	PLF_561_00001649	PGF_00030813	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.71				77959	78177	-	219		hypothetical protein	FIG00642179	PLF_561_00004255	PGF_08225224			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.72	C2566_00385			78394	80415	+	2022		ATP-dependent DNA helicase Rep	FIG00000987	PLF_561_00000876	PGF_06915428			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.73	C2566_00390			80462	81946	-	1485		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40) @ Exopolyphosphatase (EC 3.6.1.11)	FIG00138999	PLF_561_00001428	PGF_05837876	GO:0008894|guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity;GO:0004309|exopolyphosphatase activity	3.6.1.40|Guanosine-5'-triphosphate,3'-diphosphate diphosphatase;3.6.1.11|Exopolyphosphatase	00230|Purine metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.74	C2566_00395			82080	83345	-	1266		ATP-dependent RNA helicase RhlB (EC 3.6.4.13)	FIG00001917	PLF_561_00001590	PGF_02213711		3.6.4.13|RNA helicase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.75	C2566_00400			83476	83805	+	330	trxA	Thioredoxin	FIG01955919	PLF_561_00002232	PGF_10345259			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.76	C2566_00405			83946	84047	+	102		Putative rho operon leader peptide	FIG00638284	PLF_561_00104726	PGF_00066557			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.77	C2566_00410			84132	85391	+	1260	rho	Transcription termination factor Rho	FIG00000392	PLF_561_00104617	PGF_00057483			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.78	C2566_00415			85401	85619	+	219		Putative phosphotransferase enzyme IIB component SgcB	FIG01313416	PLF_561_00003388	PGF_00124188			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.79	C2566_00420			85631	86734	+	1104		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	FIG01955782	PLF_561_00000945	PGF_00780840	GO:0036380|UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	2.7.8.33|UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.80	C2566_00425			86746	87792	+	1047		Lipopolysaccharide biosynthesis protein WzzE	FIG00002774	PLF_561_00001354	PGF_00017229			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.81	C2566_00430			87848	88978	+	1131		UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	FIG00000482	PLF_561_00000185	PGF_10317148	GO:0008761|UDP-N-acetylglucosamine 2-epimerase activity	5.1.3.14|UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	00520|Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.82	C2566_00435			88975	90237	+	1263	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.336)	FIG00000532	PLF_561_00000374	PGF_01036334	GO:0089714|UDP-N-acetyl-D-mannosamine dehydrogenase activity	1.1.1.336|UDP-N-acetyl-D-mannosamine dehydrogenase	00520|Amino sugar and nucleotide sugar metabolism
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.83	C2566_00440			90237	91304	+	1068		dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	FIG00030688	PLF_561_00002902	PGF_03056683	GO:0008460|dTDP-glucose 4,6-dehydratase activity	4.2.1.46|dTDP-glucose 4,6-dehydratase	00521|Streptomycin biosynthesis;00523|Polyketide sugar unit biosynthesis;01055|Biosynthesis of vancomycin group antibiotics
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.84	C2566_00445			91323	92204	+	882		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	FIG00000187	PLF_561_00000203	PGF_08108653	GO:0008879|glucose-1-phosphate thymidylyltransferase activity	2.7.7.24|Glucose-1-phosphate thymidylyltransferase	00521|Streptomycin biosynthesis;00523|Polyketide sugar unit biosynthesis
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.85	C2566_00450			92182	92856	+	675		dTDP-fucosamine acetyltransferase (EC 2.3.1.210)	FIG00904968	PLF_561_00002371	PGF_04383070		2.3.1.210|dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.86	C2566_00455			92861	93991	+	1131		dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)	FIG00002354	PLF_561_00001097	PGF_00070457	GO:0019180|dTDP-4-amino-4,6-dideoxygalactose transaminase activity	2.6.1.59|dTDP-4-amino-4,6-dideoxygalactose transaminase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.87	C2566_00460			93993	95243	+	1251		Lipid III flippase	FIG00905214	PLF_561_00001167	PGF_00846343			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.88	C2566_00465			95240	96319	+	1080		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase (EC 2.4.1.325)	FIG00948113	PLF_561_00000837	PGF_00055398		2.4.1.325|TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.89	C2566_00470			96316	97668	+	1353		Putative ECA polymerase WzyE	FIG00904624	PLF_561_00000976	PGF_00039347			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.90	C2566_00475			97671	98411	+	741		Lipopolysaccharide N-acetylmannosaminouronosyltransferase (EC 2.4.1.180)	FIG00905857	PLF_561_00002770	PGF_00017192	GO:0047241|lipopolysaccharide N-acetylmannosaminouronosyltransferase activity	2.4.1.180|Lipopolysaccharide N-acetylmannosaminouronosyltransferase	
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	CDS	fig|37762.5.peg.91	C2566_00480			98602	99987	+	1386		Probable transport protein YifK	FIG00948812	PLF_561_00000686	PGF_00037419			
37762.5	Escherichia coli B strain C2566	CP014268	PATRIC	tRNA	fig|37762.5.rna.7	C2566_00485			100090	100166	+	77		tRNA-Arg						
